,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
5752849,Iraq,IRQ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,434000000.0
5753580,Ireland,IRL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,5000000.0
5754639,Israel,ISR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,67000000.0
5755588,Italy,ITA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,103000000.0
5756557,Jamaica,JAM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,1000000.0
5757537,Japan,JPN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,403000000.0
5758419,Jordan,JOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,89000000.0
5759445,Kazakhstan,KAZ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,58000000.0
5760478,Kenya,KEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,116000000.0
5761953,"Korea, Dem. People’s Rep.",PRK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,1000000.0
5762366,"Korea, Rep.",KOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,1284000000.0
5763812,Kuwait,KWT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,85000000.0
5766632,Latvia,LVA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,15000000.0
5767588,Lebanon,LBN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,64000000.0
5770297,Libya,LBY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,37000000.0
5771095,Lithuania,LTU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,8000000.0
5772049,Luxembourg,LUX,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,7000000.0
5775730,Malaysia,MYS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,423000000.0
5776695,Maldives,MDV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,5000000.0
5779851,Mauritania,MRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,9000000.0
5781649,Mexico,MEX,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,112000000.0
5784609,Mongolia,MNG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,27000000.0
5786582,Morocco,MAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,306000000.0
5788586,Myanmar,MMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,56000000.0
5789449,Namibia,NAM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,3000000.0
5791662,Netherlands,NLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,190000000.0
5792901,New Zealand,NZL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,58000000.0
5794827,Niger,NER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,0.0
5795769,Nigeria,NGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,188000000.0
5797878,Norway,NOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,159000000.0
5798837,Oman,OMN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,30000000.0
5799628,Pakistan,PAK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,2199000000.0
5802999,Paraguay,PRY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,3000000.0
5804077,Peru,PER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,46000000.0
5805245,Philippines,PHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,3000000.0
5806229,Poland,POL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,159000000.0
5807225,Portugal,PRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,894000000.0
5808622,Qatar,QAT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,30000000.0
5809366,Romania,ROU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,107000000.0
5810402,Russian Federation,RUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,25000000.0
5814074,Saudi Arabia,SAU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,1083000000.0
5814877,Senegal,SEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,4000000.0
5815844,Serbia,SRB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,16000000.0
5818492,Singapore,SGP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,958000000.0
5819431,Slovak Republic,SVK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,9000000.0
5820383,Slovenia,SVN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,40000000.0
5822442,South Africa,ZAF,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,180000000.0
5823468,South Sudan,SSD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,2000000.0
5823884,Spain,ESP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,288000000.0
5824853,Sri Lanka,LKA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,4000000.0
5828167,Sudan,SDN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,182000000.0
5829974,Sweden,SWE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,11000000.0
5830936,Switzerland,CHE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,48000000.0
5831859,Syrian Arab Republic,SYR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,426000000.0
5834568,Thailand,THA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,46000000.0
5835607,Timor-Leste,TLS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,18000000.0
5836554,Togo,TGO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,1000000.0
5838308,Trinidad and Tobago,TTO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,24000000.0
5839129,Tunisia,TUN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,7000000.0
5840200,Turkey,TUR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,484000000.0
5841279,Turkmenistan,TKM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,27000000.0
5842336,Uganda,UGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,37000000.0
5844294,United Arab Emirates,ARE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,643000000.0
5844964,United Kingdom,GBR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,490000000.0
5845916,United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,1083000000.0
5846856,Uruguay,URY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,20000000.0
5847892,Uzbekistan,UZB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,30000000.0
5849559,"Venezuela, RB",VEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,208000000.0
5850508,Vietnam,VNM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,152000000.0
5851756,West Bank and Gaza,PSE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,6000000.0
5852676,"Yemen, Rep.",YEM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,258000000.0
5855480,Arab World,ARB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,7474000000.0
5856816,Central Europe and the Baltics,CEB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,353000000.0
5857513,Early-demographic dividend,EAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,12172000000.0
5858249,East Asia & Pacific,EAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,8187000000.0
5858988,East Asia & Pacific (excluding high income),EAP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,3393000000.0
5859753,East Asia & Pacific (IDA & IBRD countries),TEA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,3393000000.0
5860481,Euro area,EMU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1156000000.0
5861183,Europe & Central Asia,ECS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,4410000000.0
5861977,Europe & Central Asia (excluding high income),ECA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1755000000.0
5862800,Europe & Central Asia (IDA & IBRD countries),TEC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1942000000.0
5863584,European Union,EUU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1643000000.0
5864298,Fragile and conflict affected situations,FCS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,3394000000.0
5865718,High income,HIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,12018000000.0
5866470,IBRD only,IBD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,14408000000.0
5867195,IDA & IBRD total,IBT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,18620000000.0
5867914,IDA blend,IDB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1223000000.0
5868651,IDA only,IDX,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,2989000000.0
5869371,IDA total,IDA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,4212000000.0
5870052,Late-demographic dividend,LTE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,7335000000.0
5870791,Latin America & Caribbean,LCN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1805000000.0
5871605,Latin America & Caribbean (excluding high income),LAC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1467000000.0
5872441,Latin America & the Caribbean (IDA & IBRD countries),TLA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1805000000.0
5873949,Low & middle income,LMY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,18088000000.0
5874722,Low income,LIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,2008000000.0
5875430,Lower middle income,LMC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,10099000000.0
5876224,Middle East & North Africa,MEA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,7489000000.0
5876939,Middle East & North Africa (excluding high income),MNA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,4605000000.0
5877694,Middle East & North Africa (IDA & IBRD countries),TMN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,4605000000.0
5878397,Middle income,MIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,16080000000.0
5879158,North America,NAC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1340000000.0
5879854,OECD members,OED,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,8886000000.0
5880586,Other small states,OSS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,612000000.0
5881817,Post-demographic dividend,PST,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,8185000000.0
5882574,Pre-demographic dividend,PRE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,2216000000.0
5883277,Small states,SST,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,624000000.0
5883955,South Asia,SAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,5530000000.0
5884756,South Asia (IDA & IBRD),TSA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,5530000000.0
5885513,Sub-Saharan Africa,SSF,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1345000000.0
5886266,Sub-Saharan Africa (excluding high income),SSA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1338000000.0
5887035,Sub-Saharan Africa (IDA & IBRD countries),TSS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1345000000.0
5887762,Upper middle income,UMC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,5981000000.0
5888550,World,WLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,30106000000.0
5889332,Afghanistan,AFG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,660000000.0
5891202,Algeria,DZA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1126000000.0
5894033,Argentina,ARG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,15000000.0
5895063,Armenia,ARM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,5000000.0
5896578,Australia,AUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1559000000.0
5897453,Austria,AUT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,8000000.0
5898376,Azerbaijan,AZE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,557000000.0
5900127,Bahrain,BHR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1000000.0
5900928,Bangladesh,BGD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,117000000.0
5902644,Belarus,BLR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,75000000.0
5903608,Belgium,BEL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,21000000.0
5905400,Benin,BEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,0.0
5907643,Bolivia,BOL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,25000000.0
5910470,Brazil,BRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,306000000.0
5911667,Brunei Darussalam,BRN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,229000000.0
5912441,Bulgaria,BGR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,29000000.0
5913408,Burkina Faso,BFA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,15000000.0
5918051,Canada,CAN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,336000000.0
5919168,Central African Republic,CAF,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,7000000.0
5920014,Chad,TCD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1000000.0
5920999,Chile,CHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,326000000.0
5922032,China,CHN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1088000000.0
5922904,Colombia,COL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,145000000.0
5928585,Croatia,HRV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,19000000.0
5930585,Cyprus,CYP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,41000000.0
5931488,Czech Republic,CZE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,71000000.0
5934568,Dominican Republic,DOM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,12000000.0
5935639,Ecuador,ECU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,68000000.0
5936686,"Egypt, Arab Rep.",EGY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,630000000.0
5938717,Equatorial Guinea,GNQ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,57000000.0
5940131,Estonia,EST,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1000000.0
5941897,Ethiopia,ETH,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,76000000.0
5943942,Finland,FIN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,58000000.0
5944860,France,FRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,48000000.0
5946065,Gabon,GAB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,5000000.0
5947720,Georgia,GEO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,2000000.0
5948744,Germany,DEU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,84000000.0
5949660,Ghana,GHA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,76000000.0
5950748,Greece,GRC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,71000000.0
5953758,Guinea,GIN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1000000.0
5957015,Honduras,HND,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,0.0
5958846,Hungary,HUN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,9000000.0
5959776,Iceland,ISL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,50000000.0
5960650,India,IND,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,3596000000.0
5961655,Indonesia,IDN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,250000000.0
5962682,"Iran, Islamic Rep.",IRN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,100000000.0
5963513,Iraq,IRQ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,574000000.0
5964265,Ireland,IRL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,2000000.0
5965272,Israel,ISR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,85000000.0
5966180,Italy,ITA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,286000000.0
5968047,Japan,JPN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,304000000.0
5968848,Jordan,JOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,215000000.0
5969774,Kazakhstan,KAZ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,62000000.0
5970761,Kenya,KEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,14000000.0
5972571,"Korea, Rep.",KOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1576000000.0
5973961,Kuwait,KWT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,113000000.0
5975790,Lao PDR,LAO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,14000000.0
5976669,Latvia,LVA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,27000000.0
5977591,Lebanon,LBN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1000000.0
5980171,Libya,LBY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,8000000.0
5980937,Lithuania,LTU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1000000.0
5985315,Malaysia,MYS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,5000000.0
5986959,Mali,MLI,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,0.0
5987897,Malta,MLT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,8000000.0
5989354,Mauritania,MRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,5000000.0
5991155,Mexico,MEX,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,229000000.0
5993924,Mongolia,MNG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,3000000.0
5995846,Morocco,MAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1403000000.0
5996860,Mozambique,MOZ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,0.0
5997868,Myanmar,MMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,667000000.0
5998626,Namibia,NAM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1000000.0
5999728,Nepal,NPL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,3000000.0
6000762,Netherlands,NLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,134000000.0
6001956,New Zealand,NZL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,28000000.0
6003676,Niger,NER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,0.0
6004649,Nigeria,NGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,62000000.0
6006655,Norway,NOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,606000000.0
6007586,Oman,OMN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,21000000.0
6008349,Pakistan,PAK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,1133000000.0
6011507,Paraguay,PRY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,8000000.0
6012519,Peru,PER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,63000000.0
6013637,Philippines,PHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,63000000.0
6014626,Poland,POL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,88000000.0
6015594,Portugal,PRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,170000000.0
6016943,Qatar,QAT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2011,198000000.0
